id,title,section,heading,content,url,type,category
192,Housing Act 1996,s.201a(1),Cases referred from a local housing,This section applies where an application has been referred by a local housing authority in Wales to a local housing authority in England under section 80 of the Housing (Wales) Act 2014 (referral of case to another local housing authority).,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
193,Housing Act 1996,s.201a(2),Cases referred from a local housing,"If it is decided that the conditions in that section for referral of the case are met, the notified authority are subject to the duty under section 193 of this Act in respect of the person whose case is referred (the main housing duty); for provision about cases where it is decided that the conditions for referral are not met, see section 82 of the Housing (Wales) Act 2014 (duties to applicant whose case is considered for referral or referred).",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
194,Housing Act 1996,s.201a(3),Cases referred from a local housing,References in this Part to an applicant include a reference to a person to whom a duty is owed by virtue of s201a.2.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
195,Housing Act 1996,s.202(1),Right to request review of decision,"An applicant has the right to request a review ofâ  (a)any decision of a local housing authority as to his eligibility for assistance,  (b)any decision of a local housing authority as to what duty (if any) is owed to him under sections 189B to 193C and 195 F115 (duties to persons found to be homeless or threatened with homelessness),",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
196,Housing Act 1996,s.202(1),Right to request review of decision,"(ba) any decision of a local housing authorityâ  (i) as to the steps they are to take under subsection (2) of section 189B, or  (ii) to give notice under subsection (5) of that section bringing to an end their duty to the applicant under subsection (2) of that section,  (bb) any decision of a local housing authority to give notice to the applicant under section 193B(2) (notice given to those who deliberately and unreasonably refuse to co-operate),  (bc) any decision of a local housing authorityâ  (i) as to the steps they are to take under subsection (2) of section 195, or  (ii) to give notice under subsection (5) of that section bringing to an end their duty to the applicant under subsection (2) of that section,",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
197,Housing Act 1996,s.202(1),Right to request review of decision,"(c) any decision of a local housing authority to notify another authority under section 198(1) (referral of cases),  (d) any decision under section 198(5) whether the conditions are met for the referral of his case,  (e) any decision under section 200(3) or (4) (decision as to duty owed to applicant whose case is considered for referral or referred),   (f) any decision of a local housing authority as to the suitability of accommodation offered to him in discharge of their duty under any of the provisions mentioned in paragraph (b) or (e) [F118or as to the suitability of accommodation offered to him as mentioned in section 193(7)], F119...  (g) any decision of a local housing authority as to the suitability of accommodation offered to him by way of a private rented sector offer (within the meaning of section 193)][F122, or  (h) any decision of a local housing authority as to the suitability of accommodation offered to the applicant by way of a final accommodation offer or a final Part 6 offer (within the meaning of section 193A or 193C).",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
198,Housing Act 1996,s.202(1)(a),Right to request review of decision,An applicant who is offered accommodation as mentioned in section 193(5)(7) or (7AA) may under subsection (1)(f) or (as the case may be) (g) request a review of the suitability of the accommodation offered to him whether or not he has accepted the offer.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
199,Housing Act 1996,s.202(1)(b),Right to request review of decision,"An applicant may, under subsection (1)(h), request a review of the suitability of the accommodation offered whether or not the applicant has accepted the offer.  (2)There is no right to request a review of the decision reached on an earlier review.  (3)A request for review must be made before the end of the period of 21 days beginning with the day on which he is notified of the authorityâs decision or such longer period as the authority may in writing allow.  (4)On a request being duly made to them, the authority or authorities concerned shall review their decision.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
200,Housing Act 1996,s.203(1),Procedure on a review,The Secretary of State may make provision by regulations as to the procedure to be followed in connection with a review under section 202.  Nothing in the following provisions affects the generality of this power.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
201,Housing Act 1996,s.203(2),Procedure on a review,"Provision may be made by regulationsâ  (a) requiring the decision on review to be made by a person of appropriate seniority who was not involved in the original decision, and  (b) as to the circumstances in which the applicant is entitled to an oral hearing, and whether and by whom he may be represented at such a hearing.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
202,Housing Act 1996,s.203(3),Procedure on a review,"The authority, or as the case may be either of the authorities, concerned shall notify the applicant of the decision on the review.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
203,Housing Act 1996,s.203(4),Procedure on a review,"If the decision isâ  (a)to confirm the original decision on any issue against the interests of the applicant, or  (b)to confirm a previous decisionâ  (i)to notify another authority under section 198 (referral of cases), or  (ii)that the conditions are met for the referral of his case,  they shall also notify him of the reasons for the decision.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
204,Housing Act 1996,s.203(5),Procedure on a review,"In any case they shall inform the applicant of his right to appeal to the county court on a point of law, and of the period within which such an appeal must be made (see section 204).",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
205,Housing Act 1996,s.203(6),Procedure on a review,"Notice of the decision shall not be treated as given unless and until s.203.5, and where applicable s.203.4, is complied with.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
206,Housing Act 1996,s.203(7),Procedure on a review,Provision may be made by regulations as to the period within which the review must be carried out and notice given of the decision.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
207,Housing Act 1996,s.203(8),Procedure on a review,"Notice required to be given to a person under this section shall be given in writing and, if not received by him, shall be treated as having been given if it is made available at the authorityâs office for a reasonable period for collection by him or on his behalf.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
208,Housing Act 1996,s.204(1),Right of appeal to county couty on point of law,"If an applicant who has requested a review under section 202â  (a)is dissatisfied with the decision on the review, or  (b)is not notified of the decision on the review within the time prescribed under section 203,  he may appeal to the county court on any point of law arising from the decision or, as the case may be, the original decision.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
209,Housing Act 1996,s.204(2),Right of appeal to county couty on point of law,"An appeal must be brought within 21 days of his being notified of the decision or, as the case may be, of the date on which he should have been notified of a decision on review.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
210,Housing Act 1996,s.204(2)(a),Right of appeal to county couty on point of law,"The court may give permission for an appeal to be brought after the end of the period allowed by s.204.2, but only if it is satisfiedâ  (a)where permission is sought before the end of that period, that there is a good reason for the applicant to be unable to bring the appeal in time; or  (b)where permission is sought after that time, that there was a good reason for the applicantâs failure to bring the appeal in time and for any delay in applying for permission.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
211,Housing Act 1996,s.204(3),Right of appeal to county couty on point of law,"On appeal the court may make such order confirming, quashing or varying the decision as it thinks fit.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
212,Housing Act 1996,s.204(4),Right of appeal to county couty on point of law,"Where the authority were under a duty under section 188, 190 or 200 to secure that accommodation is available for the applicantâs occupation  secure that accommodation is so availableâ  (a) during the period for appealing under this section against the authorityâs decision, and  (b) if an appeal is brought, until the appeal (and any further appeal) is finally determined.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
213,Housing Act 1996,s.204a(1),Section 204(4): appeals,This section applies where an applicant has the right to appeal to the county court against a local housing authorityâs decision on a review.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
214,Housing Act 1996,s.204a(2),Section 204(4): appeals,"If the applicant is dissatisfied with a decision by the authorityâ  (a)not to exercise their power under section 204(4) (âthe section 204(4) powerâ) in his case;  (b)to exercise that power for a limited period ending before the final determination by the county court of his appeal under section 204(1) (âthe main appealâ); or  (c)to cease exercising that power before that time,  he may appeal to the county court against the decision.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
215,Housing Act 1996,s.204a(3),Section 204(4): appeals,An appeal under this section may not be brought after the final determination by the county court of the main appeal.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
216,Housing Act 1996,s.204a(4),Section 204(4): appeals,"On an appeal under this section the courtâ  (a)may order the authority to secure that accommodation is available for the applicantâs occupation until the determination of the appeal (or such earlier time as the court may specify); and  (b)shall confirm or quash the decision appealed against,  and in considering whether to confirm or quash the decision the court shall apply the principles applied by the High Court on an application for judicial review.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
217,Housing Act 1996,s.204a(5),Section 204(4): appeals,If the court quashes the decision it may order the authority to exercise the section 204(4) power in the applicantâs case for such period as may be specified in the order.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
218,Housing Act 1996,s.204a(6),Section 204(4): appeals,An order under s.204a.5 â  (a)may only be made if the court is satisfied that failure to exercise the section 204(4) power in accordance with the order would substantially prejudice the applicantâs ability to pursue the main appeal;  (b)may not specify any period ending after the final determination by the county court of the main appeal.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
219,Housing Act 1996,s.205(1),Discharge of functions: introductory,"The following sections have effect in relation to the discharge by a local housing authority of their functions under this Part to secure that accommodation is available for the occupation of a personâ  section 206 (general provisions),  section 208 (out-of-area placements), section 209 (arrangements with private landlord).",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
220,Housing Act 1996,s.205(2),Discharge of functions: introductory,In sections 206 and 208 those functions are referred to as the authorityâs âhousing functions under this Partâ.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
221,Housing Act 1996,s.205(3),Discharge of functions: introductory,"For the purposes of this section, a local housing authority's duty under section 189B(2) or 195(2) is a function of the authority to secure that accommodation is available for the occupation of a person only if the authority decide to discharge the duty by securing that accommodation is so available.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
222,Housing Act 1996,s.206(1),Discharge of functions by local housing authorities,"A local housing authority may discharge their housing functions under this Part only in the following waysâ  (a)by securing that suitable accommodation provided by them is available,  (b)by securing that he obtains suitable accommodation from some other person, or  (c)by giving him such advice and assistance as will secure that suitable accommodation is available from some other person.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
223,Housing Act 1996,s.206(2),Discharge of functions by local housing authorities,"A local housing authority may require a person in relation to whom they are discharging such functionsâ  (a)to pay such reasonable charges as they may determine in respect of accommodation which they secure for his occupation (either by making it available themselves or otherwise), or  (b)to pay such reasonable amount as they may determine in respect of sums payable by them for accommodation made available by another person.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
224,Housing Act 1996,s.208(1),Discharge of functions: out-of-area-placements,So far as reasonably practicable a local housing authority shall in discharging their housing functions under this Part secure that accommodation is available for the occupation of the applicant in their district.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
225,Housing Act 1996,s.208(2),Discharge of functions: out-of-area-placements,"If they secure that accommodation is available for the occupation of the applicant outside their district, they shall give notice to the local housing authority in whose district the accommodation is situated.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
226,Housing Act 1996,s.208(3),Discharge of functions: out-of-area-placements,"The notice shall stateâ  (a)the name of the applicant,  (b)the number and description of other persons who normally reside with him as a member of his family or might reasonably be expected to reside with him,  (c)the address of the accommodation,  (d)the date on which the accommodation was made available to him, and  (e)which function under this Part the authority was discharging in securing that the accommodation is available for his occupation.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
227,Housing Act 1996,s.208(4),Discharge of functions: out-of-area-placements,"The notice must be in writing, and must be given before the end of the period of 14 days beginning with the day on which the accommodation was made available to the applicant.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
228,Housing Act 1996,s.209(1),Discharge of interim duties: arrangements with private landlord,"This section applies where in pursuance of any of their housing functions under section 188, 190, 200 or 204(4) (interim duties) a local housing authority make arrangements with a private landlord to provide accommodation.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
229,Housing Act 1996,s.209(2),Discharge of interim duties: arrangements with private landlord,"A tenancy granted to the applicant in pursuance of the arrangements cannot be an assured tenancy before the end of the period of twelve months beginning withâ  (a)the date on which the applicant was notified of the authorityâs decision under section 184(3) or 198(5); or  (b)if there is a review of that decision under section 202 or an appeal to the court under section 204, the date on which he is notified of the decision on review or the appeal is finally determined,  unless, before or during that period, the tenant is notified by the landlord (or in the case of joint landlords, at least one of them) that the tenancy is to be regarded as an assured shorthold tenancy or an assured tenancy other than an assured shorthold tenancy.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
230,Housing Act 1996,s.210(1),Suitability of accommodation,"In determining for the purposes of this Part whether accommodation is suitable for a person, the local housing authority shall have regard to Parts 9 and 10 of the Housing Act 1985 (slum clearance  and overcrowding) and Parts 1 to 4 of the Housing Act 2004",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
231,Housing Act 1996,s.210(2),Suitability of accommodation,"The Secretary of State may by order specifyâ  (a) circumstances in which accommodation is or is not to be regarded as suitable for a person, and  (b) matters to be taken into account or disregarded in determining whether accommodation is suitable for a person.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
232,Housing Act 1996,s.211(1),Protection of property of homeless persons and persons threatened with homelessness,"This section applies where a local housing authority have reason to believe thatâ  (a) there is danger of loss of, or damage to, any personal property of an applicant by reason of his inability to protect it or deal with it, and  (b) no other suitable arrangements have been or are being made.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
233,Housing Act 1996,s.211(2),Protection of property of homeless persons and persons threatened with homelessness,"If the authority have become subject to a duty towards the applicant underâ  section 188 (interim duty to accommodate), [F140section 189B (initial duty owed to all eligible persons who are homeless),] section 190, 193 or 195 (duties to persons found to be homeless or threatened with homelessness), or section 200 (duties to applicant whose case is considered for referral or referred), then, whether or not they are still subject to such a duty, they shall take reasonable steps to prevent the loss of the property or prevent or mitigate damage to it.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
234,Housing Act 1996,s.211(3),Protection of property of homeless persons and persons threatened with homelessness,"If they have not become subject to such a duty, they may take any steps they consider reasonable for that purpose.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
235,Housing Act 1996,s.211(4),Protection of property of homeless persons and persons threatened with homelessness,"The authority may decline to take action under this section except upon such conditions as they consider appropriate in the particular case, which may include conditions as toâ  (a) the making and recovery by the authority of reasonable charges for the action taken, or  (b) the disposal by the authority, in such circumstances as may be specified, of property in relation to which they have taken action.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
236,Housing Act 1996,s.211(5),Protection of property of homeless persons and persons threatened with homelessness,References in this section to personal property of the applicant include personal property of any person who might reasonably be expected to reside with him.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
237,Housing Act 1996,s.211(6),Protection of property of homeless persons and persons threatened with homelessness,Section 212 contains provisions supplementing this section.,https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
238,Housing Act 1996,s.212(1),Protection of property: supplementary provisions,"The authority may for the purposes of section 211 (protection of property of homeless persons or persons threatened with homelessness)â  (a) enter, at all reasonable times, any premises which are the usual place of residence of the applicant or which were his last usual place of residence, and  (b) deal with any personal property of his in any way which is reasonably necessary, in particular by storing it or arranging for its storage.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
239,Housing Act 1996,s.212(2),Protection of property: supplementary provisions,"Where the applicant asks the authority to move his property to a particular location nominated by him, the authorityâ  (a) may, if it appears to them that his request is reasonable, discharge their responsibilities under section 211 by doing as he asks, and  (b) having done so, have no further duty or power to take action under that section in relation to that property.  If such a request is made, the authority shall before complying with it inform the applicant of the consequence of their doing so. ",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
240,Housing Act 1996,s.212(3),Protection of property: supplementary provisions,"If no such request is made (or, if made, is not acted upon) the authority cease to have any duty or power to take action under section 211 when, in their opinion, there is no longer any reason to believe that there is a danger of loss of or damage to a personâs personal property by reason of his inability to protect it or deal with it.  But property stored by virtue of their having taken such action may be kept in store and any conditions upon which it was taken into store continue to have effect, with any necessary modifications.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
241,Housing Act 1996,s.212(4),Protection of property: supplementary provisions,"Where the authorityâ  (a) cease to be subject to a duty to take action under section 211 in respect of an applicantâs property, or  (b) cease to have power to take such action, having previously taken such action,  they shall notify the applicant of that fact and of the reason for it.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
242,Housing Act 1996,s.212(5),Protection of property: supplementary provisions,"The notification shall be given to the applicantâ  (a) by delivering it to him, or  (b) by leaving it, or sending it to him, at his last known address.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
244,Housing Act 1996,s.212(1),Protection of property: supplementary provisions,"Where a local housing authority in Englandâ  (a) request another relevant housing authority or body, in England, Wales or Scotland, to assist them in the discharge of their functions under this Part, or  (b) request a social services authority, in England, Wales or Scotland, to exercise any of their functions in relation to a case which the local housing authority are dealing with under this Part,  the authority or body to whom the request is made shall co-operate in rendering such assistance in the discharge of the functions to which the request relates as is reasonable in the circumstances.",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
245,Housing Act 1996,s.212(2),Protection of property: supplementary provisions,"In subsection (1)(a) ârelevant housing authority or bodyâ meansâ  (a)in relation to England and Wales, a local housing authority, a new town corporation, a private registered provider of social housing, a registered social landlord or a housing action trust;  (b)in relation to Scotland, a local authority, a development corporation, a registered housing association or Scottish Homes. Expressions used in paragraph (a) have the same meaning as in the Housing Act 1985; and expressions used in paragraph (b) have the same meaning as in the Housing (Scotland) Act 1987. ",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
246,Housing Act 1996,s.212(3),Protection of property: supplementary provisions,"Subsection (1) above applies to a request by a local authority in Scotland under section 38 of the Housing (Scotland) Act 1987 as it applies to a request by a local housing authority in England and Wales (the references to this Part being construed, in relation to such a request, as references to Part II of that Act).",https://www.legislation.gov.uk/ukpga/1996/52/part/VII,statute,homelessness
631,Regulatory Reform (Housing Assistance) Order 2002,s.3(1),Power of local housing authorities to provide assistance,"(1) For the purpose of improving living conditions in their area, a local housing authority may provide, directly or indirectly, assistance to any person for the purpose of enabling himâ (a) to acquire living accommodation (whether within or outside their area); (b) to adapt or improve living accommodation (whether by alteration, conversion or enlargement, by the installation of any thing or injection of any substance, or otherwise); (c) to repair living accommodation; (d) to demolish buildings comprising or including living accommodation; (e) where buildings comprising or including living accommodation have been demolished, to construct buildings that comprise or include replacement living accommodation.",https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
632,Regulatory Reform (Housing Assistance) Order 2002,s.3(2)(a),Power of local housing authorities to provide assistance,(2)(a) have acquired or propose to acquire (whether compulsorily or otherwise) his existing living accommodation;,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
633,Regulatory Reform (Housing Assistance) Order 2002,s.3(2)(b),Power of local housing authorities to provide assistance,(2)(b) are satisfied that the acquisition of other living accommodation would provide for that person a benefit similar to that which would be provided by the carrying out of work of any description in relation to his existing living accommodation.,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
634,Regulatory Reform (Housing Assistance) Order 2002,s.3(3),Power of local housing authorities to provide assistance,(3) Assistance may be provided in any form.,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
635,Regulatory Reform (Housing Assistance) Order 2002,s.3(4),Power of local housing authorities to provide assistance,"(4) Assistance may be unconditional or subject to conditions, including conditions as to the repayment of the assistance or of its value (in whole or in part), or the making of a contribution towards the assisted work; but before imposing any such condition or taking steps to enforce it, a local housing authority shall have regard to the ability of the person concerned to make that repayment or contribution.",https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
636,Regulatory Reform (Housing Assistance) Order 2002,s.3(5),Power of local housing authorities to provide assistance,"(5) Before a local housing authority provide assistance to any person, they shallâ (a) give to that person a statement in writing of the conditions (if any) to which the assistance is to be subject; and (b) satisfy themselves that that person has received appropriate advice or information about the extent and nature of any obligation (whether financial or otherwise) to which he will become subject in consequence of the provision of assistance.",https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
637,Regulatory Reform (Housing Assistance) Order 2002,s.3(6),Power of local housing authorities to provide assistance,(6) A local housing authority may take any form of security in respect of the whole or part of any assistance.,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
638,Regulatory Reform (Housing Assistance) Order 2002,s.3(7),Power of local housing authorities to provide assistance,"(7) Where any such security is taken in the form of a charge on any property, the local housing authority may at any time reduce the priority of the charge or secure its removal.",https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
639,Regulatory Reform (Housing Assistance) Order 2002,s.3(8),Power of local housing authorities to provide assistance,(8) This article is subject to articles 4 and 5.,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
640,Regulatory Reform (Housing Assistance) Order 2002,s.3(9),Power of local housing authorities to provide assistance,(9) Nothing in this article affects any power of a local housing authority under Part 14 of the 1985 Act (loans for acquisition or improvement of housing).,https://www.legislation.gov.uk/uksi/2002/1860/article/3/made,statute,Homelessness
641,Regulatory Reform (Housing Assistance) Order 2002,s.4(1)(a),Provision of assistance: supplementary,(1)(a) they have adopted a policy for the provision of assistance under that article;,https://www.legislation.gov.uk/uksi/2002/1860/article/4/made,statute,Homelessness
642,Regulatory Reform (Housing Assistance) Order 2002,s.4(1)(b),Provision of assistance: supplementary,(1)(b) they have given public notice of the adoption of the policy;,https://www.legislation.gov.uk/uksi/2002/1860/article/4/made,statute,Homelessness
643,Regulatory Reform (Housing Assistance) Order 2002,s.4(1)(c)(i),Provision of assistance: supplementary,"(1)(c)(i) a document in which the policy is set out in full is available for inspection, free of charge, at their principal office at all reasonable times;",https://www.legislation.gov.uk/uksi/2002/1860/article/4/made,statute,Homelessness
644,Regulatory Reform (Housing Assistance) Order 2002,s.4(1)(c)(ii),Provision of assistance: supplementary,"(1)(c)(ii) copies of a document containing a summary of the policy may be obtained by post (on payment, where a reasonable charge is made, of the amount of the charge);",https://www.legislation.gov.uk/uksi/2002/1860/article/4/made,statute,Homelessness
645,Regulatory Reform (Housing Assistance) Order 2002,s.4(1)(d),Provision of assistance: supplementary,(1)(d) the power is exercised in that case in accordance with that policy.,https://www.legislation.gov.uk/uksi/2002/1860/article/4/made,statute,Homelessness
646,Regulatory Reform (Housing Assistance) Order 2002,s.5(1),Protective provisions,"(1) A local housing authority may not provide assistance for a purpose specified in section 3(1)(b), (c) or (d) unless they are satisfied that the owner of the living accommodation concerned has consented to the carrying out of the assisted work.",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
647,Regulatory Reform (Housing Assistance) Order 2002,s.5(2)(a)(i),Protective provisions,"(2)(a)(i) in relation to living accommodation comprising a building or part of a building, means the person whoâ is for the time being entitled to receive from a tenant of the accommodation (or would be so entitled if the accommodation were let) a rent at an annual rate of not less than two-thirds of the net annual value of the accommodation;",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
648,Regulatory Reform (Housing Assistance) Order 2002,s.5(2)(a)(ii),Protective provisions,"(2)(a)(ii) is not himself liable as tenant of the accommodation, or of property which includes the accommodation, to pay such a rent to a superior landlord;",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
649,Regulatory Reform (Housing Assistance) Order 2002,s.5(2)(b),Protective provisions,"(2)(b) in relation to living accommodation comprising a caravan or a boat or similar structure, means the person who is for the time being entitled to dispose of the caravan or boat or similar structure.",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
650,Regulatory Reform (Housing Assistance) Order 2002,s.5(3),Protective provisions,"(3) In paragraph (2), ânet annual valueâ, in relation to living accommodation, means the rent at which the accommodation might reasonably be expected to be let from year to year if the tenant undertook to pay all usual tenantâs rates and taxes and to bear the cost of repair and insurance and the other expenses, if any, necessary to maintain the accommodation in a state to command that rent.",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
651,Regulatory Reform (Housing Assistance) Order 2002,s.5(4),Protective provisions,(4) Any dispute arising as to the net annual value of living accommodation shall be referred in writing for decision by the district valuer.,https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
652,Regulatory Reform (Housing Assistance) Order 2002,s.5(5),Protective provisions,"(5) In paragraph (4), âdistrict valuerâ, in relation to living accommodation in respect of which a person has applied or proposes to apply to a local housing authority for assistance, means an officer of the Commissioners of Inland Revenue appointed by the Commissioners for the purpose of deciding, in relation to the authority, any dispute under that paragraph.",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
653,Regulatory Reform (Housing Assistance) Order 2002,s.5(6),Protective provisions,"(6) Where a local housing authority have specified, or approved the specification for, assisted work, they shall not vary, or require the variation of, that specification unless they have obtained the consent of every person who, in the authorityâs opinion, is likely to be affected to any material extent by the variation.",https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
654,Regulatory Reform (Housing Assistance) Order 2002,s.5(7),Protective provisions,(7) A local housing authority shall not vary or revoke any condition to which assistance is subject except on the application or with the consent of the person to whom the assistance was provided.,https://www.legislation.gov.uk/uksi/2002/1860/article/5/made,statute,Homelessness
655,Regulatory Reform (Housing Assistance) Order 2002,s.6(1)(a),Provision of information and evidence,"(1)(a) to whom assistance has been provided, to give to them, within such period as they may reasonably specify, such information or evidence (including information or evidence relating to his financial circumstances) as the authority may reasonably require for the purposes of, or purposes connected with, the exercise of their powers under section 3.",http://legislation.gov.uk/uksi/2002/1860/article/6/made,statute,Homelessness
656,Regulatory Reform (Housing Assistance) Order 2002,s.6(1)(b),Provision of information and evidence,"(1)(b) who has applied for assistance, to give to them, within such period as they may reasonably specify, such information or evidence (including information or evidence relating to his financial circumstances) as the authority may reasonably require for the purposes of, or purposes connected with, the exercise of their powers under section 3.",http://legislation.gov.uk/uksi/2002/1860/article/6/made,statute,Homelessness
657,Regulatory Reform (Housing Assistance) Order 2002,s.7(1),Contributions towards expenditure of local housing authorities,(1) Contributions towards expenditure incurred by a local housing authority in providing assistance may be paid by the appropriate Minister.,https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
658,Regulatory Reform (Housing Assistance) Order 2002,s.7(2),Contributions towards expenditure of local housing authorities,"(2) The rate or rates of the contributions, the calculation of the expenditure to which they relate and the manner of their payment shall be determined by the appropriate Minister.",https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
659,Regulatory Reform (Housing Assistance) Order 2002,s.7(3)(a),Contributions towards expenditure of local housing authorities,"(3)(a) A determination under paragraph (2) may be made generally or with respect to a particular local housing authority, or description of authority, including a description framed by reference to authorities in a particular area, and",https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
660,Regulatory Reform (Housing Assistance) Order 2002,s.7(3)(b),Contributions towards expenditure of local housing authorities,(3)(b) A determination under paragraph (2) may make different provision in relation to different cases or descriptions of case.,https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
661,Regulatory Reform (Housing Assistance) Order 2002,s.7(4),Contributions towards expenditure of local housing authorities,"(4) Contributions under this section shall be payable subject to such conditions as to records, certificates, audit or otherwise as the appropriate Minister may impose.",https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
662,Regulatory Reform (Housing Assistance) Order 2002,s.7(5),Contributions towards expenditure of local housing authorities,"(5) Where the appropriate Minister is the Secretary of State, the consent of the Treasury is required before any determination is made under paragraph (2) or any conditions are imposed under paragraph (4).",https://www.legislation.gov.uk/uksi/2002/1860/article/7/made,statute,Homelessness
663,Regulatory Reform (Housing Assistance) Order 2002,s.8(1),Recovery of contributions,"(1) Where the appropriate Minister has paid contributions under section 7 to a local housing authority, he may recover from the authority such amount as he determines to be appropriate in respect of repayments of assistance.",http://legislation.gov.uk/uksi/2002/1860/article/8/made,statute,Homelessness
